gene_id	tissueA	tissueB	dom_isoform_A	dom_isoform_B	alt_tss	alt_tes	alt_splicing	category	multi
ENSG00000242282.6	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000422961.5	ENST00000439547.5	True	True	True	alt_TSS	True
ENSG00000242282.6	Heart - Left Ventricle	Liver	ENST00000439547.5	ENST00000422961.5	True	True	True	alt_TSS	True
ENSG00000242282.6	Heart - Left Ventricle	Lung	ENST00000439547.5	ENST00000422961.5	True	True	True	alt_TSS	True
ENSG00000242282.6	Heart - Left Ventricle	Muscle - Skeletal	ENST00000439547.5	ENST00000422961.5	True	True	True	alt_TSS	True
ENSG00000224046.1	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Brain - Cerebellar Hemisphere	Lung	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Brain - Frontal Cortex (BA9)	Lung	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Brain - Putamen (basal ganglia)	Lung	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000446309.1	ENST00000433446.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000446309.1	ENST00000433446.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Cells - Cultured fibroblasts	Liver	ENST00000446309.1	ENST00000433446.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000446309.1	ENST00000433446.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Heart - Atrial Appendage	Lung	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Heart - Left Ventricle	Lung	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Liver	Lung	ENST00000433446.1	ENST00000446309.1	True	True	True	alt_TSS	True
ENSG00000224046.1	Lung	Muscle - Skeletal	ENST00000446309.1	ENST00000433446.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000425669.1	ENST00000436485.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000425669.1	ENST00000436485.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000436485.1	ENST00000425669.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000436485.1	ENST00000425669.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000436485.1	ENST00000425669.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Putamen (basal ganglia)	Liver	ENST00000436485.1	ENST00000425669.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Putamen (basal ganglia)	Lung	ENST00000436485.1	ENST00000425669.1	True	True	True	alt_TSS	True
ENSG00000240291.1	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000436485.1	ENST00000425669.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000422374.1	ENST00000634769.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000422374.1	ENST00000634769.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000422374.1	ENST00000634769.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000634769.1	ENST00000422374.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000634769.1	ENST00000422374.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Cells - Cultured fibroblasts	Liver	ENST00000634769.1	ENST00000422374.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Cells - Cultured fibroblasts	Lung	ENST00000634769.1	ENST00000422374.1	True	True	True	alt_TSS	True
ENSG00000234810.2	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000634769.1	ENST00000422374.1	True	True	True	alt_TSS	True
ENSG00000267272.5	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000490006.6	ENST00000476432.5	True	True	True	alt_TSS	True
ENSG00000267272.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000476432.5	ENST00000490006.6	True	True	True	alt_TSS	True
ENSG00000267272.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000476432.5	ENST00000490006.6	True	True	True	alt_TSS	True
ENSG00000267272.5	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000476432.5	ENST00000490006.6	True	True	True	alt_TSS	True
ENSG00000267272.5	Brain - Putamen (basal ganglia)	Lung	ENST00000476432.5	ENST00000490006.6	True	True	True	alt_TSS	True
ENSG00000267272.5	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000476432.5	ENST00000490006.6	True	True	True	alt_TSS	True
ENSG00000234323.6	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000636028.1	ENST00000637185.1	True	True	True	alt_TSS	True
ENSG00000234323.6	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000636028.1	ENST00000425709.1	True	True	True	alt_TSS	True
ENSG00000234323.6	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000637185.1	ENST00000425709.1	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Cerebellar Hemisphere	Brain - Frontal Cortex (BA9)	ENST00000530778.1	ENST00000499418.2	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000499418.2	ENST00000530778.1	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000499418.2	ENST00000530778.1	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000499418.2	ENST00000530778.1	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Frontal Cortex (BA9)	Liver	ENST00000499418.2	ENST00000530778.1	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Frontal Cortex (BA9)	Lung	ENST00000499418.2	ENST00000530778.1	True	True	True	alt_TSS	True
ENSG00000245149.3	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000499418.2	ENST00000530778.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000586348.1	ENST00000585761.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000586348.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Cerebellar Hemisphere	Lung	ENST00000586348.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000586348.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000586348.1	ENST00000585761.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000586348.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Frontal Cortex (BA9)	Lung	ENST00000586348.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000586348.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000585761.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Putamen (basal ganglia)	Lung	ENST00000585761.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000267198.1	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000585761.1	ENST00000587078.1	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Cerebellar Hemisphere	Liver	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Cerebellar Hemisphere	Lung	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Frontal Cortex (BA9)	Liver	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Frontal Cortex (BA9)	Lung	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Putamen (basal ganglia)	Liver	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Putamen (basal ganglia)	Lung	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000231312.6	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000449569.5	ENST00000445520.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Cells - Cultured fibroblasts	Liver	ENST00000414797.5	ENST00000452320.3	True	True	True	alt_TSS	True
ENSG00000234456.7	Cells - Cultured fibroblasts	Lung	ENST00000414797.5	ENST00000452320.3	True	True	True	alt_TSS	True
ENSG00000234456.7	Heart - Atrial Appendage	Liver	ENST00000414797.5	ENST00000452320.3	True	True	True	alt_TSS	True
ENSG00000234456.7	Heart - Atrial Appendage	Lung	ENST00000414797.5	ENST00000452320.3	True	True	True	alt_TSS	True
ENSG00000234456.7	Heart - Left Ventricle	Liver	ENST00000414797.5	ENST00000452320.3	True	True	True	alt_TSS	True
ENSG00000234456.7	Heart - Left Ventricle	Lung	ENST00000414797.5	ENST00000452320.3	True	True	True	alt_TSS	True
ENSG00000234456.7	Liver	Muscle - Skeletal	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000234456.7	Lung	Muscle - Skeletal	ENST00000452320.3	ENST00000414797.5	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Cerebellar Hemisphere	Liver	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Cerebellar Hemisphere	Lung	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Frontal Cortex (BA9)	Heart - Left Ventricle	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Frontal Cortex (BA9)	Liver	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Frontal Cortex (BA9)	Lung	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Putamen (basal ganglia)	Liver	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Putamen (basal ganglia)	Lung	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Cells - Cultured fibroblasts	Liver	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Cells - Cultured fibroblasts	Lung	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000170919.15	Cells - Cultured fibroblasts	Muscle - Skeletal	ENST00000517509.5	ENST00000618947.1	True	True	True	alt_TSS	True
ENSG00000130600.17	Heart - Atrial Appendage	Heart - Left Ventricle	ENST00000411861.5	ENST00000414790.5	True	True	True	alt_TSS	True
ENSG00000130600.17	Heart - Atrial Appendage	Liver	ENST00000411861.5	ENST00000414790.5	True	True	True	alt_TSS	True
ENSG00000130600.17	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000411861.5	ENST00000414790.5	True	True	True	alt_TSS	True
ENSG00000259343.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000559781.5	ENST00000559277.1	True	True	True	alt_TSS	True
ENSG00000259343.5	Brain - Cerebellar Hemisphere	Liver	ENST00000559781.5	ENST00000559277.1	True	True	True	alt_TSS	True
ENSG00000259343.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000559781.5	ENST00000559277.1	True	True	True	alt_TSS	True
ENSG00000259343.5	Brain - Frontal Cortex (BA9)	Liver	ENST00000559781.5	ENST00000559277.1	True	True	True	alt_TSS	True
ENSG00000273018.5	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000425211.5	ENST00000420856.6	True	True	True	alt_TSS	True
ENSG00000273018.5	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000425211.5	ENST00000420856.6	True	True	True	alt_TSS	True
ENSG00000273018.5	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000425211.5	ENST00000420856.6	True	True	True	alt_TSS	True
ENSG00000273018.5	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000420856.6	ENST00000425211.5	True	True	True	alt_TSS	True
ENSG00000273018.5	Cells - Cultured fibroblasts	Lung	ENST00000420856.6	ENST00000425211.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000412224.6	ENST00000335142.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Brain - Cerebellar Hemisphere	Heart - Left Ventricle	ENST00000412224.6	ENST00000335142.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000412224.6	ENST00000335142.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000412224.6	ENST00000335142.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000412224.6	ENST00000335142.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000412224.6	ENST00000335142.5	True	True	True	alt_TSS	True
ENSG00000186615.10	Heart - Atrial Appendage	Lung	ENST00000335142.5	ENST00000412224.6	True	True	True	alt_TSS	True
ENSG00000186615.10	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000335142.5	ENST00000412224.6	True	True	True	alt_TSS	True
ENSG00000186615.10	Heart - Left Ventricle	Lung	ENST00000335142.5	ENST00000412224.6	True	True	True	alt_TSS	True
ENSG00000186615.10	Heart - Left Ventricle	Muscle - Skeletal	ENST00000335142.5	ENST00000412224.6	True	True	True	alt_TSS	True
ENSG00000186594.14	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000334146.7	ENST00000574306.1	True	True	True	alt_TSS	True
ENSG00000186594.14	Cells - Cultured fibroblasts	Heart - Left Ventricle	ENST00000334146.7	ENST00000574306.1	True	True	True	alt_TSS	True
ENSG00000186594.14	Cells - Cultured fibroblasts	Liver	ENST00000334146.7	ENST00000574306.1	True	True	True	alt_TSS	True
ENSG00000186594.14	Cells - Cultured fibroblasts	Lung	ENST00000334146.7	ENST00000574306.1	True	True	True	alt_TSS	True
ENSG00000186594.14	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Heart - Left Ventricle	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Liver	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000186594.14	Lung	Muscle - Skeletal	ENST00000574306.1	ENST00000334146.7	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000442007.1	ENST00000441363.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Cerebellar Hemisphere	Cells - Cultured fibroblasts	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Cerebellar Hemisphere	Lung	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Cerebellar Hemisphere	Muscle - Skeletal	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000442007.1	ENST00000441363.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Frontal Cortex (BA9)	Cells - Cultured fibroblasts	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Frontal Cortex (BA9)	Lung	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Frontal Cortex (BA9)	Muscle - Skeletal	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000441363.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000441363.1	ENST00000442007.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Putamen (basal ganglia)	Lung	ENST00000441363.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Brain - Putamen (basal ganglia)	Muscle - Skeletal	ENST00000441363.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Cells - Cultured fibroblasts	Heart - Atrial Appendage	ENST00000421315.1	ENST00000442007.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Heart - Atrial Appendage	Lung	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000229852.2	Heart - Atrial Appendage	Muscle - Skeletal	ENST00000442007.1	ENST00000421315.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Brain - Cerebellar Hemisphere	Lung	ENST00000307533.10	ENST00000635031.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Brain - Frontal Cortex (BA9)	Lung	ENST00000307533.10	ENST00000635031.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Brain - Putamen (basal ganglia)	Lung	ENST00000307533.10	ENST00000635031.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Cells - Cultured fibroblasts	Lung	ENST00000307533.10	ENST00000635031.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Heart - Atrial Appendage	Lung	ENST00000307533.10	ENST00000635031.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Liver	Lung	ENST00000307533.10	ENST00000635031.1	True	True	True	alt_TSS	True
ENSG00000170846.16	Lung	Muscle - Skeletal	ENST00000635031.1	ENST00000307533.10	True	True	True	alt_TSS	True
ENSG00000231170.5	Brain - Cerebellar Hemisphere	Heart - Atrial Appendage	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Cerebellar Hemisphere	Liver	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Cerebellar Hemisphere	Lung	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Frontal Cortex (BA9)	Heart - Atrial Appendage	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Frontal Cortex (BA9)	Liver	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Frontal Cortex (BA9)	Lung	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Putamen (basal ganglia)	Liver	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000231170.5	Brain - Putamen (basal ganglia)	Lung	ENST00000432265.1	ENST00000416502.5	False	True	True	internal_splicing	True
ENSG00000215067.9	Brain - Cerebellar Hemisphere	Brain - Putamen (basal ganglia)	ENST00000399540.2	ENST00000399541.6	True	True	True	alt_TSS	True
ENSG00000215067.9	Brain - Frontal Cortex (BA9)	Brain - Putamen (basal ganglia)	ENST00000399540.2	ENST00000399541.6	True	True	True	alt_TSS	True
ENSG00000215067.9	Brain - Putamen (basal ganglia)	Cells - Cultured fibroblasts	ENST00000399541.6	ENST00000399540.2	True	True	True	alt_TSS	True
ENSG00000215067.9	Brain - Putamen (basal ganglia)	Heart - Atrial Appendage	ENST00000399541.6	ENST00000399540.2	True	True	True	alt_TSS	True
ENSG00000215067.9	Brain - Putamen (basal ganglia)	Heart - Left Ventricle	ENST00000399541.6	ENST00000399540.2	True	True	True	alt_TSS	True
ENSG00000215067.9	Brain - Putamen (basal ganglia)	Liver	ENST00000399541.6	ENST00000399540.2	True	True	True	alt_TSS	True
ENSG00000215067.9	Brain - Putamen (basal ganglia)	Lung	ENST00000399541.6	ENST00000399540.2	True	True	True	alt_TSS	True
