gene_id	switch_sig	padj_deseq2	padj_edger	gene_de_kw	gene_de_deseq2	gene_de_edger	visibility_kw	visibility_deseq2	visibility_edger
ENSG00000235437.7	True	9.67793426001738e-07	5.85408443102116e-05	True	True	True	visible	visible	visible
ENSG00000230461.8	False	7.32459256341569e-51	4.96761078295175e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000228065.10	False	1.42479537677774e-05	5.72643684249108e-06	False	True	True	none	gene_only	gene_only
ENSG00000249700.8	True	5.85835360940016e-07	2.27670155427407e-05	True	True	True	visible	visible	visible
ENSG00000248275.1	True	5.46065264078842e-79	2.5980391600538802e-25	True	True	True	visible	visible	visible
ENSG00000229743.2	False	6.23907905102596e-35	4.60162500929087e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000224046.1	True	3.06531564480913e-06	0.0005909693246357	True	True	True	visible	visible	visible
ENSG00000271860.6	False	6.56838997516627e-48	2.78873470525825e-23	False	True	True	none	gene_only	gene_only
ENSG00000234840.1	False	3.00601338861555e-06	1.0142760049086e-06	True	True	True	gene_only	gene_only	gene_only
ENSG00000228436.2	True	7.6222438053315e-34	3.74282167794684e-18	True	True	True	visible	visible	visible
ENSG00000233038.5	True	2.4671125927662002e-36	2.05411824267801e-20	True	True	True	visible	visible	visible
ENSG00000225302.2	False	5.5245101024400903e-14	1.5205403917603101e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000231574.5	False	8.03850380151336e-23	1.23834076212225e-16	False	True	True	none	gene_only	gene_only
ENSG00000230084.5	False	5.04795618214889e-66	6.27881137337716e-28	True	True	True	gene_only	gene_only	gene_only
ENSG00000227060.6	False	2.3268286131619402e-09	1.1383012236502801e-10	False	True	True	none	gene_only	gene_only
ENSG00000233532.5	False	1.7092392323968298e-43	3.25846405658471e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000227115.7	False	4.08630524190525e-43	9.42128167380015e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000223891.5	True	2.84487844893973e-07	1.36873753525187e-05	True	True	True	visible	visible	visible
ENSG00000233005.1	True	7.81231386410311e-16	3.78189462909093e-14	False	True	True	silent	visible	visible
ENSG00000237595.3	False	8.11436424195168e-10	1.45166604155139e-10	False	True	True	none	gene_only	gene_only
ENSG00000230148.8	False	8.01755163895168e-78	5.49794765351981e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000235706.7	True	1.4730003752983798e-40	1.49733028805135e-14	True	True	True	visible	visible	visible
ENSG00000230337.1	False	9.34943951667586e-10	1.61961696239681e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000203709.11	False	4.86150850130921e-22	4.5006492097182504e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000233593.8	True	1.21838648143555e-53	3.87700469741978e-23	True	True	True	visible	visible	visible
ENSG00000225434.2	False	1.82011503379185e-41	2.47996878928697e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000236008.1	False	5.96238252260549e-13	6.50588561093975e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000229797.1	False	5.82314009481732e-13	1.0726602226496798e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000227403.1	False	6.66668881141546e-37	4.17665088499128e-17	False	True	True	none	gene_only	gene_only
ENSG00000175772.10	False	7.70771628254807e-123	1.96043538604548e-35	True	True	True	gene_only	gene_only	gene_only
ENSG00000232628.5	True	9.149761835985998e-13	6.05180840992378e-13	False	True	True	silent	visible	visible
ENSG00000234336.6	True	2.89115344997722e-26	1.8381261857927902e-14	True	True	True	visible	visible	visible
ENSG00000236939.2	False	1.91167956343253e-60	1.10483711920885e-25	False	True	True	none	gene_only	gene_only
ENSG00000231160.9	True	3.0436696269681597e-16	2.99508301829905e-10	True	True	True	visible	visible	visible
ENSG00000229124.6	False	8.625701375392599e-30	1.4936637672000398e-18	False	True	True	none	gene_only	gene_only
ENSG00000231769.2	False	1.10085020934085e-34	2.4596943725063598e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000229896.2	False	7.930133917503009e-30	7.07787423892778e-17	False	True	True	none	gene_only	gene_only
ENSG00000233058.1	True	5.02120707326048e-27	1.61499674182482e-16	True	True	True	visible	visible	visible
ENSG00000230487.7	True	0.0010829791284299	0.0041280216114743	False	True	True	silent	visible	visible
ENSG00000236208.1	False	7.686906221528309e-33	1.26463286900523e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000230490.2	False	1.82583377508775e-13	1.73060763238394e-10	False	True	True	none	gene_only	gene_only
ENSG00000249307.5	False	4.80116055000496e-10	6.6027838444908e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000203706.8	False	3.3346128051186296e-18	3.09132305733969e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000180139.11	False	4.11689294938958e-31	6.22123099552499e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000231212.1	False	0.0002350635481681	9.7827595037079e-05	False	True	True	none	gene_only	gene_only
ENSG00000230725.5	False	1.07609180488198e-61	1.43211563005641e-22	True	True	True	gene_only	gene_only	gene_only
ENSG00000231437.3	False	1.79052404661214e-26	6.24563102788382e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000223812.5	False	1.27416512009175e-11	6.31706981899129e-20	False	True	True	none	gene_only	gene_only
ENSG00000235501.5	False	4.806826979037639e-30	1.25858375140531e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000225793.2	False	5.28394294564352e-07	4.07991160626546e-06	False	True	True	none	gene_only	gene_only
ENSG00000234665.8	False	0.0001047857654191	1.90601753191548e-06	False	True	True	none	gene_only	gene_only
ENSG00000226686.7	True	2.45368376445532e-22	4.02027193001305e-18	True	True	True	visible	visible	visible
ENSG00000228127.2	False	0.000621729053962	6.05112620988169e-07	False	True	True	none	gene_only	gene_only
ENSG00000228221.5	True	1.75304283394827e-39	9.45577965520819e-23	False	True	True	silent	visible	visible
ENSG00000236039.2	True	3.928822402142569e-40	2.04942555829687e-21	True	True	True	visible	visible	visible
ENSG00000237813.3	True	1.81001268606285e-30	9.53382240179068e-17	False	True	True	silent	visible	visible
ENSG00000224914.3	False	9.55694308007596e-05	0.0002534062897319	False	True	True	none	gene_only	gene_only
ENSG00000223485.2	True	5.9477171364262e-45	4.94772933774883e-22	True	True	True	visible	visible	visible
ENSG00000227071.1	False	1.16156337390797e-17	5.44278247886022e-13	False	True	True	none	gene_only	gene_only
ENSG00000238197.5	True	9.374753506786931e-09	3.9497793026789e-07	False	True	True	silent	visible	visible
ENSG00000225595.2	False	1.26134225747457e-06	5.2235864172409e-06	False	True	True	none	gene_only	gene_only
ENSG00000237188.3	True	0.176619421688321	0.443095127181795	True	False	False	visible	silent	silent
ENSG00000233705.6	True	2.64673472180418e-119	6.494516862516939e-48	False	True	True	silent	visible	visible
ENSG00000231908.1	False	4.155504323261581e-15	4.44118429814687e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000274020.2	True	0.0003778460720303	0.0005735705589719	True	True	True	visible	visible	visible
ENSG00000241764.3	False	5.18258632363414e-05	0.0005695573591273	False	True	True	none	gene_only	gene_only
ENSG00000226403.1	False	4.50919404373853e-82	2.94895053781248e-29	True	True	True	gene_only	gene_only	gene_only
ENSG00000236947.5	False	1.43764404103474e-10	2.15187295871707e-12	False	True	True	none	gene_only	gene_only
ENSG00000232406.6	False	4.39431246526224e-24	4.05900088599946e-17	False	True	True	none	gene_only	gene_only
ENSG00000235513.1	False	0.0037588103711761	0.0195586559934113	True	True	True	gene_only	gene_only	gene_only
ENSG00000250608.1	False	1.7659918335110201e-15	5.9250170696962294e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000227039.6	False	3.10116989381372e-26	1.84328988096259e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000227591.5	True	1.1984851104797198e-40	1.6567781556735402e-20	True	True	True	visible	visible	visible
ENSG00000227053.1	True	9.202203912420609e-40	1.4026762948325099e-27	True	True	True	visible	visible	visible
ENSG00000277631.4	False	2.9119090739890294e-11	8.33824309357648e-10	False	True	True	none	gene_only	gene_only
ENSG00000232645.5	True	5.71906579582799e-06	0.0001428556076804	True	True	True	visible	visible	visible
ENSG00000234350.4	False	4.18280966916363e-45	1.1863064488218301e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000226200.6	False	0.234706546069462	0.363350945431733	False	False	False	none	none	none
ENSG00000228651.1	False	8.16399923192935e-14	5.68235918766647e-15	False	True	True	none	gene_only	gene_only
ENSG00000225855.6	True	8.62030593452735e-22	1.0802902209116299e-12	True	True	True	visible	visible	visible
ENSG00000225489.6	False	1.0919569017444499e-170	1.7098075809118802e-45	True	True	True	gene_only	gene_only	gene_only
ENSG00000232977.6	False	8.07445511489446e-10	2.01690859112152e-08	False	True	True	none	gene_only	gene_only
ENSG00000228863.8	False	2.53057502010259e-28	3.8247757425777e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000228408.6	False	1.23584004858829e-18	2.42399312952983e-14	False	True	True	none	gene_only	gene_only
ENSG00000267532.5	True	1.07272006219266e-46	2.2044180284048e-18	True	True	True	visible	visible	visible
ENSG00000224699.8	True	4.39020097990002e-26	3.0097284759899703e-14	True	True	True	visible	visible	visible
ENSG00000272168.6	True	1.33971100967943e-45	6.620198062898601e-26	True	True	True	visible	visible	visible
ENSG00000237372.2	True	1.18759662954931e-45	4.28020725282902e-25	True	True	True	visible	visible	visible
ENSG00000223414.2	False	8.028285300256209e-28	1.0012798366347e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000227258.5	True	1.79066933706352e-44	5.518187151138329e-22	True	True	True	visible	visible	visible
ENSG00000236144.6	False	1.40779374496318e-06	0.0003124663707143	True	True	True	gene_only	gene_only	gene_only
ENSG00000224318.5	False	2.18352123676328e-41	5.6582697846145004e-21	False	True	True	none	gene_only	gene_only
ENSG00000244041.7	True	1.93385102993539e-10	5.72624072451229e-08	True	True	True	visible	visible	visible
ENSG00000228393.3	True	8.13102859007226e-11	8.77422984859767e-08	True	True	True	visible	visible	visible
ENSG00000237943.6	False	1.6791917267731802e-105	1.4834656631201598e-40	True	True	True	gene_only	gene_only	gene_only
ENSG00000229619.3	False	3.39532703981708e-257	8.27989413506442e-48	True	True	True	gene_only	gene_only	gene_only
ENSG00000225778.5	False	6.485813267968191e-15	1.57121898282972e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000237310.1	False	2.1113264601210504e-09	3.60664002054857e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000234684.6	False	0.097758737842691	0.157327099507972	True	False	False	gene_only	none	none
ENSG00000233184.6	False	1.5541523431352801e-15	4.6441469593833505e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000233178.7	False	3.2231704338187e-08	1.38239937146069e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000237512.6	True	4.955941342557009e-43	1.8845959659208402e-25	True	True	True	visible	visible	visible
ENSG00000215481.9	False	8.96016138065456e-19	5.05015668849232e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000145063.14	True	1.45822077302123e-86	1.68993701705287e-24	False	True	True	silent	visible	visible
ENSG00000234520.5	False	5.1065102744215995e-58	3.65776905021002e-47	True	True	True	gene_only	gene_only	gene_only
ENSG00000232671.5	False	1.87214960225701e-11	1.55515041962522e-08	False	True	True	none	gene_only	gene_only
ENSG00000231133.6	False	1.56726690135063e-27	3.80130613547151e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000163597.14	True	6.69199581544195e-78	2.75350823719626e-26	True	True	True	visible	visible	visible
ENSG00000281398.2	False	1.1455207960987599e-26	1.43769383981233e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000233527.8	True	5.815187971142361e-09	1.55941605172994e-06	True	True	True	visible	visible	visible
ENSG00000229425.2	True	1.22135112235143e-53	3.7295058023572894e-36	True	True	True	visible	visible	visible
ENSG00000235978.6	True	1.3695656533582002e-26	3.13680306672292e-20	True	True	True	visible	visible	visible
ENSG00000231113.2	False	2.23976979566712e-19	7.08012506749562e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000227954.6	True	2.43319008849077e-11	6.403480422086519e-11	False	True	True	silent	visible	visible
ENSG00000225792.1	False	7.52772192837287e-90	5.98333285133591e-34	True	True	True	gene_only	gene_only	gene_only
ENSG00000227165.7	False	0.0076467945545121	0.0034541483989632	False	True	True	none	gene_only	gene_only
ENSG00000229116.2	False	1.1232736597144099e-16	4.0103276874088694e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000235652.7	False	3.01576300601816e-15	6.216077894825039e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000232354.8	False	1.00105265967055e-14	8.84541050009573e-14	False	True	True	none	gene_only	gene_only
ENSG00000234949.2	False	7.73562727412584e-46	1.76234721835874e-29	False	True	True	none	gene_only	gene_only
ENSG00000235919.4	False	9.97175172993709e-11	2.60542015063121e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000233396.7	True	1.3672005027023702e-88	1.7711777835355098e-27	True	True	True	visible	visible	visible
ENSG00000227634.2	False	2.62039488418303e-16	6.254830719650361e-15	False	True	True	none	gene_only	gene_only
ENSG00000225791.6	False	1.58494713842142e-13	1.03710031088855e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000270604.5	False	2.28652615828584e-08	3.50023984044516e-08	False	True	True	none	gene_only	gene_only
ENSG00000227036.6	True	2.83365987718526e-38	3.1931372406328904e-20	True	True	True	visible	visible	visible
ENSG00000237938.5	False	0.0149154109620977	0.0115921212594263	False	True	True	none	gene_only	gene_only
ENSG00000233006.6	True	3.7991366447736096e-55	5.3281412955821005e-24	True	True	True	visible	visible	visible
ENSG00000225963.7	False	1.62232441159021e-06	1.47698238545707e-06	False	True	True	none	gene_only	gene_only
ENSG00000231731.7	False	3.58183088871061e-05	0.0003306753246658	True	True	True	gene_only	gene_only	gene_only
ENSG00000233672.6	False	1.75552961624839e-05	1.35370487827554e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000225361.3	False	1.15912108144718e-08	1.44056465780465e-08	False	True	True	none	gene_only	gene_only
ENSG00000240350.2	False	1.33837261229544e-66	3.5475004997133997e-34	True	True	True	gene_only	gene_only	gene_only
ENSG00000227455.2	False	0.002415654723561	0.0004175675702345	False	True	True	none	gene_only	gene_only
ENSG00000235979.8	True	6.731864632589761e-25	2.7582032126154e-19	True	True	True	visible	visible	visible
ENSG00000227354.6	False	0.0739544500629722	0.0647589362742441	True	False	False	gene_only	none	none
ENSG00000231856.2	False	1.55449771512792e-13	3.34913534210658e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000228812.7	False	2.0585193388443497e-42	6.93838854531709e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000250903.8	False	2.9154888890447903e-20	3.70835103348286e-10	True	True	True	gene_only	gene_only	gene_only
ENSG00000213904.8	True	8.43829123820078e-05	0.0002653673891126	True	True	True	visible	visible	visible
ENSG00000235560.3	False	3.39399540528071e-19	6.70014084855844e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000180539.7	False	5.6029267871421196e-55	9.7427831899087e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000235531.9	True	1.3511320210062402e-61	3.5184952354904194e-30	True	True	True	visible	visible	visible
ENSG00000225655.5	True	2.7820137538369203e-14	2.4128613280979e-12	True	True	True	visible	visible	visible
ENSG00000228775.7	False	0.22590828901069	0.214753329069504	False	False	False	none	none	none
ENSG00000240086.5	False	2.63994313018613e-14	1.9709052280624802e-14	False	True	True	none	gene_only	gene_only
ENSG00000271147.7	True	4.20640743460413e-33	1.7663322383808902e-15	True	True	True	visible	visible	visible
ENSG00000175061.17	True	1.18698534614806e-156	1.21302627269048e-30	True	True	True	visible	visible	visible
ENSG00000243176.5	True	7.833694411721731e-09	9.67815612999888e-06	True	True	True	visible	visible	visible
ENSG00000241684.5	False	8.536719576889201e-10	1.54407583492985e-08	False	True	True	none	gene_only	gene_only
ENSG00000204934.10	False	0.0001374603828109	6.9777670062444e-06	False	True	True	none	gene_only	gene_only
ENSG00000242808.7	False	3.24726163242941e-98	9.72783794083708e-51	True	True	True	gene_only	gene_only	gene_only
ENSG00000197989.13	True	4.75674970155833e-33	3.3384942695325697e-16	True	True	True	visible	visible	visible
ENSG00000239213.5	False	5.353661427158521e-23	2.2258540344165996e-12	True	True	True	gene_only	gene_only	gene_only
ENSG00000239445.5	False	4.40226431461405e-29	8.325313263991411e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000267272.5	True	7.62397311781091e-51	6.02905445657766e-27	True	True	True	visible	visible	visible
ENSG00000244479.6	False	1.81130454521928e-28	4.24821481182208e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000241163.7	True	2.2342672593854803e-09	2.2231852473904097e-11	False	True	True	silent	visible	visible
ENSG00000241472.6	False	4.62427252854364e-08	4.45199126180782e-09	False	True	True	none	gene_only	gene_only
ENSG00000242474.2	False	2.31092211589056e-05	4.91105761021041e-05	False	True	True	none	gene_only	gene_only
ENSG00000242516.1	False	3.25711700924087e-33	1.24231821504493e-21	True	True	True	gene_only	gene_only	gene_only
ENSG00000239523.5	False	1.25098592951502e-10	1.80350625082906e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000243926.1	False	3.96709742580316e-26	6.02005362329686e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000242428.5	False	6.8917295291787e-10	1.17665792222695e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000240137.5	False	2.9424452323708398e-33	1.8012682980571597e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000244300.2	False	3.0435261291308398e-49	1.46661925139226e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000227733.9	True	3.79589097389296e-26	2.62500613207899e-17	True	True	True	visible	visible	visible
ENSG00000241316.6	False	9.435193007203619e-30	1.53822084180067e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000240207.6	False	8.395957111916049e-48	3.9482151764177005e-24	True	True	True	gene_only	gene_only	gene_only
ENSG00000241860.6	False	3.17261353807755e-16	6.55420663491021e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000271554.1	False	0.0001704082775143	0.0002009942736139	False	True	True	none	gene_only	gene_only
ENSG00000243836.5	False	5.16525382654589e-12	4.24450065408047e-18	False	True	True	none	gene_only	gene_only
ENSG00000243701.5	True	3.6406076091531894e-42	5.789040545268339e-18	True	True	True	visible	visible	visible
ENSG00000239922.1	True	1.74535127746595e-29	1.09372953153654e-21	True	True	True	visible	visible	visible
ENSG00000242242.5	False	1.90197877790949e-08	3.71177967726549e-08	False	True	True	none	gene_only	gene_only
ENSG00000240005.5	True	0.112969072552335	0.0269814969145779	False	False	True	silent	silent	visible
ENSG00000282057.1	False	2.9866774162809903e-47	1.20439576180801e-25	True	True	True	gene_only	gene_only	gene_only
ENSG00000243069.7	True	7.04948550547054e-121	7.334520262572901e-36	True	True	True	visible	visible	visible
ENSG00000241135.5	True	0.0	2.88438403714334e-52	True	True	True	visible	visible	visible
ENSG00000239332.5	False	9.605405281576131e-25	5.568411338413741e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000206573.8	True	3.13032760591175e-09	2.41631745982101e-05	True	True	True	visible	visible	visible
ENSG00000242686.4	False	1.10974284243253e-29	4.38911627512245e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000241288.7	True	0.000744444135392	0.003928747613035	True	True	True	visible	visible	visible
ENSG00000242622.1	False	0.0381094591039309	0.0265458377717059	True	True	True	gene_only	gene_only	gene_only
ENSG00000243083.5	True	1.08162295790699e-41	9.04968788303191e-18	True	True	True	visible	visible	visible
ENSG00000272030.1	False	0.0003686191297178	5.46919984685611e-05	False	True	True	none	gene_only	gene_only
ENSG00000196668.3	False	7.87934407943418e-102	8.50577155170772e-37	True	True	True	gene_only	gene_only	gene_only
ENSG00000244128.5	False	3.43745716358671e-24	4.45646606266179e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000241158.5	True	2.07585733010953e-14	2.41675551790662e-13	False	True	True	silent	visible	visible
ENSG00000240859.1	False	3.6556523978894704e-31	8.88757756615346e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000256124.5	False	2.9565983614466e-21	3.42094157993952e-14	True	True	True	gene_only	gene_only	gene_only
ENSG00000240875.5	False	7.479192519591501e-10	4.34583426964792e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000242759.6	True	2.75822871050735e-72	1.13582179008196e-24	True	True	True	visible	visible	visible
ENSG00000269609.5	False	5.46365955325761e-44	2.21031042917902e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000257524.5	False	0.171778287110964	0.0988632376469855	False	False	False	none	none	none
ENSG00000251396.6	False	2.49431473292682e-06	3.68684315828872e-06	False	True	True	none	gene_only	gene_only
ENSG00000241570.8	True	1.2502442935923e-107	4.15227628850161e-29	True	True	True	visible	visible	visible
ENSG00000239677.6	False	1.1730862617294e-12	1.3314766100753198e-11	False	True	True	none	gene_only	gene_only
ENSG00000240990.9	False	1.51891286654021e-142	1.35205394296026e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000276850.4	False	8.03846585567377e-61	7.62718657485071e-29	True	True	True	gene_only	gene_only	gene_only
ENSG00000244513.6	False	8.08124701269923e-05	0.0003606755651788	False	True	True	none	gene_only	gene_only
ENSG00000239381.6	False	0.0006531730826926	5.105757490150391e-09	False	True	True	none	gene_only	gene_only
ENSG00000270164.1	False	8.22709595899278e-07	1.18348739659313e-06	False	True	True	none	gene_only	gene_only
ENSG00000284048.1	False	0.232655287268084	0.148641249028994	True	False	False	gene_only	none	none
ENSG00000242593.5	False	4.07213643451322e-45	4.2346918109623803e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000261606.5	False	2.4236277726674797e-22	8.00887597378571e-14	False	True	True	none	gene_only	gene_only
ENSG00000238755.3	False	8.81498940812213e-08	3.83588145633223e-11	False	True	True	none	gene_only	gene_only
ENSG00000243193.4	False	7.61161595523552e-05	4.71333566611323e-07	False	True	True	none	gene_only	gene_only
ENSG00000247828.7	True	2.15950977730553e-22	4.87033699499584e-14	True	True	True	visible	visible	visible
ENSG00000246273.6	True	1.88071509978146e-07	1.29479766388764e-05	True	True	True	visible	visible	visible
ENSG00000248049.6	True	2.90649207849462e-07	3.75490468780404e-05	True	True	True	visible	visible	visible
ENSG00000245750.7	False	2.65560100230698e-64	1.5769765212605e-30	True	True	True	gene_only	gene_only	gene_only
ENSG00000245248.7	False	5.43599061017844e-06	1.10171504688407e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000246223.8	True	3.39981781358726e-27	3.03820789603384e-16	True	True	True	visible	visible	visible
ENSG00000245573.7	False	6.9940343349003706e-15	1.3807347734895699e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000245293.2	False	4.7387335317201695e-36	8.91872990591201e-19	True	True	True	gene_only	gene_only	gene_only
ENSG00000246985.7	False	1.25855127879164e-15	5.19968547530802e-11	True	True	True	gene_only	gene_only	gene_only
ENSG00000245498.6	True	8.42602872017442e-06	1.55900691662409e-05	True	True	True	visible	visible	visible
ENSG00000246090.6	False	4.91315525320458e-32	5.504740988576091e-20	True	True	True	gene_only	gene_only	gene_only
ENSG00000245146.6	True	9.22843525432939e-28	1.85637407311908e-13	True	True	True	visible	visible	visible
ENSG00000247240.7	False	9.27802748728928e-24	3.6514701207839e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000245468.3	False	1.93304927853e-11	3.5186546209268e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000247157.6	False	1.4196159320046002e-16	1.15452879310426e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000247193.2	False	2.8195719710398996e-23	8.61555352161381e-14	False	True	True	none	gene_only	gene_only
ENSG00000245213.6	True	0.0003199909452728	0.0007497088962824	True	True	True	visible	visible	visible
ENSG00000244879.6	True	5.59899772264175e-20	3.48065001898237e-12	True	True	True	visible	visible	visible
ENSG00000245937.7	True	0.000381093469042	0.0113496819192226	True	True	True	visible	visible	visible
ENSG00000247950.6	False	1.01900975632788e-08	5.28312585035172e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000245149.3	True	2.07675638779632e-09	5.69987544762875e-06	True	True	True	visible	visible	visible
ENSG00000246430.6	False	9.95417636706961e-39	1.54748239081532e-27	True	True	True	gene_only	gene_only	gene_only
ENSG00000247708.7	False	0.0140162236907341	0.0349021988499495	True	True	True	gene_only	gene_only	gene_only
ENSG00000247796.2	False	8.67908307240851e-19	8.28105524764569e-13	True	True	True	gene_only	gene_only	gene_only
ENSG00000247400.3	False	7.956982339979439e-12	1.16035346515899e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000246523.7	False	5.91757329485658e-20	3.07072653332365e-14	False	True	True	none	gene_only	gene_only
ENSG00000247081.7	True	2.65003621565363e-38	1.12687603689586e-26	False	True	True	silent	visible	visible
ENSG00000245281.6	True	7.3290012982771e-06	7.54036750699076e-05	True	True	True	visible	visible	visible
ENSG00000246982.6	False	1.02621518657462e-06	2.26002615671138e-06	False	True	True	none	gene_only	gene_only
ENSG00000245812.2	False	5.8879217823817005e-36	8.768051980907271e-23	True	True	True	gene_only	gene_only	gene_only
ENSG00000246263.2	False	2.3038499129420403e-15	1.6545517120770902e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000246731.2	False	2.19071153741799e-21	3.42685773131937e-15	True	True	True	gene_only	gene_only	gene_only
ENSG00000245904.3	True	5.69867930333517e-43	1.01738608278999e-22	True	True	True	visible	visible	visible
ENSG00000245532.7	True	7.91591430381571e-33	6.0754491890435294e-18	True	True	True	visible	visible	visible
ENSG00000246100.3	False	3.2766103311105304e-35	2.69344015454813e-17	True	True	True	gene_only	gene_only	gene_only
ENSG00000245888.6	False	2.3087732831952e-09	8.25394482743746e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000245849.6	False	2.89908828874834e-13	2.5241151509219704e-09	True	True	True	gene_only	gene_only	gene_only
ENSG00000247287.2	True	2.96799088929366e-46	6.89785177439913e-22	True	True	True	visible	visible	visible
ENSG00000246695.7	False	2.2760376233162897e-11	2.41555429811731e-07	True	True	True	gene_only	gene_only	gene_only
ENSG00000246174.7	False	5.7803793048929e-05	0.000381936347414	True	True	True	gene_only	gene_only	gene_only
ENSG00000246089.3	True	0.0037622948763231	0.0180149430782404	True	True	True	visible	visible	visible
ENSG00000247572.7	True	1.30841168318453e-17	1.03815669201819e-10	True	True	True	visible	visible	visible
ENSG00000246889.2	False	2.83366429868813e-09	2.94750904501848e-05	True	True	True	gene_only	gene_only	gene_only
ENSG00000246022.2	False	5.86190561926974e-14	5.65089851826011e-10	False	True	True	none	gene_only	gene_only
ENSG00000247774.6	False	1.06920402916555e-59	5.70245014325187e-26	True	True	True	gene_only	gene_only	gene_only
ENSG00000247092.6	True	9.22400721078141e-10	2.92827290084461e-07	True	True	True	visible	visible	visible
ENSG00000247095.2	True	4.03697677611158e-17	5.2164137015495194e-12	True	True	True	visible	visible	visible
ENSG00000245614.3	False	3.81713872414984e-08	3.66458458433149e-07	False	True	True	none	gene_only	gene_only
ENSG00000247416.2	False	3.8318657000211e-24	4.85796782923258e-16	False	True	True	none	gene_only	gene_only
ENSG00000247137.8	True	4.43667532945439e-08	3.68181986905673e-05	True	True	True	visible	visible	visible
ENSG00000245598.6	False	9.87884946188081e-05	4.71258189248763e-06	False	True	True	none	gene_only	gene_only
ENSG00000244968.6	False	3.72038210338008e-12	1.07094265273482e-08	True	True	True	gene_only	gene_only	gene_only
ENSG00000248019.2	False	1.96273973399923e-32	3.3409133953899e-16	True	True	True	gene_only	gene_only	gene_only
ENSG00000247134.6	False	8.84251202091966e-37	3.96376311640283e-18	True	True	True	gene_only	gene_only	gene_only
ENSG00000246582.2	False	1.5822940124688899e-28	7.84432194903506e-19	False	True	True	none	gene_only	gene_only
