gene_id	lnc_isi	gene_de	switch_sig	visibility	n_expr	small_perm
ENSG00000231107.1	0.0	True	False	gene_only	12	False
ENSG00000240291.1	0.23276914415471014	True	True	visible	56	False
ENSG00000235016.1	0.0	False	False	none	14	False
ENSG00000234323.6	0.8926181984753229	True	True	visible	15	False
ENSG00000239636.1	0.011201169134552937	True	False	gene_only	12	False
ENSG00000237149.5	0.1329312572251966	True	False	gene_only	51	False
ENSG00000225032.5	0.04047813622855749	True	False	gene_only	32	False
ENSG00000228889.6	0.11708918238884122	False	False	none	47	False
ENSG00000223653.5	0.014435065957595597	False	False	none	11	False
ENSG00000231427.5	0.001570687348613575	False	False	none	8	True
ENSG00000235527.6	0.12983177448428868	True	True	visible	19	False
ENSG00000236333.3	0.20881847012766022	True	False	gene_only	25	False
ENSG00000272780.5	0.0	False	False	none	15	False
ENSG00000233554.5	0.01502006736444367	True	False	gene_only	60	False
ENSG00000226328.6	0.054923319996528594	True	True	visible	67	False
ENSG00000230454.1	0.16064106075532175	True	False	gene_only	14	False
ENSG00000239467.5	0.016652823729663355	True	False	gene_only	56	False
ENSG00000225335.3	0.27625897030671187	True	True	visible	39	False
ENSG00000239407.5	0.0	False	False	none	7	True
ENSG00000228395.1	0.03492323128890042	True	False	gene_only	41	False
ENSG00000234171.2	0.035023608736204984	True	False	gene_only	66	False
ENSG00000237380.6	0.0022778538352334404	False	False	none	16	False
ENSG00000234362.5	0.030038735382065373	False	False	none	21	False
ENSG00000230943.1	0.002632145956588729	True	False	gene_only	13	False
ENSG00000232995.7	0.2387351825342301	True	False	gene_only	48	False
ENSG00000230530.1	0.01981192232454193	False	False	none	16	False
ENSG00000236810.5	0.022165311882746282	True	False	gene_only	64	False
ENSG00000230623.4	0.06212153064991685	True	False	gene_only	21	False
ENSG00000237742.6	0.1283519901160456	False	False	none	28	False
ENSG00000212694.8	0.18625898543720504	True	True	visible	66	False
ENSG00000226833.5	0.06965478001834473	False	False	none	46	False
ENSG00000225177.5	0.1432249340447529	True	False	gene_only	53	False
ENSG00000235478.4	0.006278355081176504	True	False	gene_only	19	False
ENSG00000224592.5	0.0037306051256614167	False	False	none	11	False
ENSG00000234608.7	0.16484129729499286	True	True	visible	68	False
ENSG00000229240.8	0.3078184161364471	True	True	visible	13	False
ENSG00000226824.6	0.23835445555358808	False	False	none	33	False
ENSG00000233818.1	0.07661141833546142	True	False	gene_only	12	False
ENSG00000224905.6	0.18808916254476038	True	False	gene_only	22	False
ENSG00000224596.7	0.590862618023871	True	True	visible	25	False
ENSG00000177788.5	0.05994490384740355	False	False	none	27	False
ENSG00000233221.6	0.0034476297163803307	False	False	none	7	True
ENSG00000227117.6	0.07691952334916652	True	False	gene_only	26	False
ENSG00000223403.3	0.018091019846890176	True	False	gene_only	18	False
ENSG00000224945.1	0.0067065994385028666	True	False	gene_only	10	False
ENSG00000228061.5	0.1248883939504097	False	False	none	16	False
ENSG00000230513.1	0.04173650757908197	True	False	gene_only	61	False
ENSG00000225339.3	0.12893670397948573	False	False	none	30	False
ENSG00000231764.8	0.017157653328226448	False	False	none	11	False
ENSG00000224790.2	0.04297387201134481	True	False	gene_only	25	False
ENSG00000228016.1	0.017386254240538433	False	False	none	16	False
ENSG00000231187.2	0.4920812051599759	True	True	visible	52	False
ENSG00000236790.5	0.0715981789939051	False	False	none	12	False
ENSG00000236871.7	0.146441863127112	False	False	none	8	True
ENSG00000239415.1	0.0639824069758334	True	False	gene_only	17	False
ENSG00000231064.7	0.16909941081522153	True	True	visible	28	False
ENSG00000223382.4	0.09452113309442675	False	False	none	9	True
ENSG00000227811.2	0.03445239000792935	True	False	gene_only	46	False
ENSG00000277147.4	0.2580576766623171	True	True	visible	66	False
ENSG00000229647.1	0.006442832313837084	True	False	gene_only	10	False
ENSG00000227544.8	0.06471419941720792	True	False	gene_only	37	False
ENSG00000227128.4	0.02668641220559949	True	False	gene_only	16	False
ENSG00000225706.1	0.04653012255336371	True	False	gene_only	29	False
ENSG00000230606.10	0.06331658342970053	True	False	gene_only	61	False
ENSG00000231298.6	0.07010458479706341	False	False	none	7	True
ENSG00000237499.6	0.038773168416521515	True	False	gene_only	11	False
ENSG00000232044.6	0.040955770925392224	True	False	gene_only	19	False
ENSG00000226251.5	0.03666866965723346	False	False	none	23	False
ENSG00000236740.6	0.0	False	False	none	6	True
ENSG00000230615.6	0.4951429108892167	True	True	visible	32	False
ENSG00000254929.6	0.025883025886565936	True	False	gene_only	53	False
ENSG00000232485.2	0.40009947131644297	False	False	none	17	False
ENSG00000227388.2	0.014427162319326389	True	False	gene_only	27	False
ENSG00000234506.5	0.031891732645198075	True	False	gene_only	11	False
ENSG00000228412.7	0.5654305089650675	False	True	silent	10	False
ENSG00000228701.1	0.08730569259792946	True	False	gene_only	50	False
ENSG00000204685.6	0.08910879756852284	False	False	none	40	False
ENSG00000228791.7	0.2327525482333003	False	False	none	20	False
ENSG00000235026.5	0.015758894904768346	False	False	none	19	False
ENSG00000233334.3	0.059418894721391106	True	False	gene_only	17	False
ENSG00000233251.7	0.07872386157749516	True	False	gene_only	49	False
ENSG00000230368.2	0.0	True	False	gene_only	13	False
ENSG00000235437.7	0.14493899310702102	True	True	visible	67	False
ENSG00000230461.8	0.1477263650014127	True	False	gene_only	22	False
ENSG00000228065.10	0.29591355419485277	False	False	none	8	True
ENSG00000249700.8	0.5253834879598519	True	True	visible	33	False
ENSG00000248275.1	0.06433112205481073	True	True	visible	68	False
ENSG00000229743.2	0.0037992490974260423	True	False	gene_only	17	False
ENSG00000224046.1	0.22305991451425722	True	True	visible	67	False
ENSG00000271860.6	0.05475450543747788	False	False	none	11	False
ENSG00000234840.1	0.0	True	False	gene_only	14	False
ENSG00000228436.2	0.23720819078386013	True	True	visible	62	False
ENSG00000233038.5	0.11495016487544901	True	True	visible	13	False
ENSG00000225302.2	0.01687044738735035	True	False	gene_only	53	False
ENSG00000231574.5	2.2017416533499142e-05	False	False	none	10	False
ENSG00000230084.5	0.019201453781256952	True	False	gene_only	56	False
ENSG00000227060.6	0.00031853239001723623	False	False	none	6	True
ENSG00000233532.5	0.012591007718931367	True	False	gene_only	11	False
ENSG00000227115.7	0.01162378117878599	True	False	gene_only	18	False
ENSG00000223891.5	0.29528699020069477	True	True	visible	60	False
ENSG00000233005.1	0.474144248682759	False	True	silent	11	False
ENSG00000237595.3	0.03058053436862917	False	False	none	8	True
ENSG00000230148.8	0.08345875976437336	True	False	gene_only	35	False
ENSG00000235706.7	0.25155181672957727	True	True	visible	65	False
ENSG00000230337.1	0.03164895362444715	True	False	gene_only	31	False
ENSG00000203709.11	0.01815819657557236	True	False	gene_only	64	False
ENSG00000233593.8	0.4512374528018895	True	True	visible	67	False
ENSG00000225434.2	0.06547088144719959	True	False	gene_only	25	False
ENSG00000236008.1	0.01019366588945687	True	False	gene_only	52	False
ENSG00000229797.1	0.0892007215576739	True	False	gene_only	11	False
ENSG00000227403.1	0.0004904360368747137	False	False	none	14	False
ENSG00000175772.10	0.004392206019644094	True	False	gene_only	27	False
ENSG00000232628.5	0.40409617150892607	False	True	silent	13	False
ENSG00000234336.6	0.4250354892766029	True	True	visible	25	False
ENSG00000236939.2	0.03556246970366749	False	False	none	19	False
ENSG00000231160.9	0.3266193479199059	True	True	visible	43	False
ENSG00000229124.6	0.0004236227770672979	False	False	none	13	False
ENSG00000231769.2	0.08827929868439577	True	False	gene_only	44	False
ENSG00000229896.2	0.012614139349991007	False	False	none	14	False
ENSG00000233058.1	0.21965228221045274	True	True	visible	38	False
ENSG00000230487.7	0.31020268464295087	False	True	silent	62	False
ENSG00000236208.1	0.0073110954842889615	True	False	gene_only	22	False
ENSG00000230490.2	0.0975862221159107	False	False	none	8	True
ENSG00000249307.5	0.19549669288939947	True	False	gene_only	40	False
ENSG00000203706.8	0.04569623983179712	True	False	gene_only	49	False
ENSG00000180139.11	0.027045480361751948	True	False	gene_only	17	False
ENSG00000231212.1	0.06436047815125781	False	False	none	10	False
ENSG00000230725.5	0.023937086804434734	True	False	gene_only	19	False
ENSG00000231437.3	0.010495761546388514	True	False	gene_only	32	False
ENSG00000223812.5	0.008563335187409345	False	False	none	8	True
ENSG00000235501.5	0.038413139371907074	True	False	gene_only	64	False
ENSG00000225793.2	0.16314860335412212	False	False	none	15	False
ENSG00000234665.8	0.1508460416004579	False	False	none	26	False
ENSG00000226686.7	0.2910492293792001	True	True	visible	43	False
ENSG00000228127.2	0.015585711045696685	False	False	none	7	True
ENSG00000228221.5	0.19399242786546733	False	True	silent	12	False
ENSG00000236039.2	0.412824845137823	True	True	visible	21	False
ENSG00000237813.3	0.14244740440323472	False	True	silent	15	False
ENSG00000224914.3	0.034162641896285977	False	False	none	23	False
ENSG00000223485.2	0.22704164164289486	True	True	visible	23	False
ENSG00000227071.1	0.0	False	False	none	18	False
ENSG00000238197.5	0.16635346590020245	False	True	silent	18	False
ENSG00000225595.2	0.0	False	False	none	22	False
ENSG00000237188.3	0.3912481519611846	True	True	visible	65	False
ENSG00000233705.6	0.07015377743556878	False	True	silent	11	False
ENSG00000231908.1	0.09132094334779065	True	False	gene_only	57	False
ENSG00000274020.2	0.5014019578685646	True	True	visible	56	False
ENSG00000241764.3	0.07017211289017299	False	False	none	66	False
ENSG00000226403.1	0.013008526385412916	True	False	gene_only	36	False
ENSG00000236947.5	0.059448872945725775	False	False	none	13	False
ENSG00000232406.6	0.057556753594304594	False	False	none	17	False
ENSG00000235513.1	0.009682726262806054	True	False	gene_only	40	False
ENSG00000250608.1	0.18134361210503103	True	False	gene_only	32	False
ENSG00000227039.6	0.0034175034905336685	True	False	gene_only	11	False
ENSG00000227591.5	0.42613147804617624	True	True	visible	38	False
ENSG00000227053.1	0.37569705357131855	True	True	visible	30	False
ENSG00000277631.4	0.13749229514083158	False	False	none	19	False
ENSG00000232645.5	0.30911340105542173	True	True	visible	32	False
ENSG00000234350.4	0.02990328933956313	True	False	gene_only	21	False
ENSG00000226200.6	0.006200494546266594	False	False	none	48	False
ENSG00000228651.1	0.01806298544549075	False	False	none	7	True
ENSG00000225855.6	0.21878270961396745	True	True	visible	59	False
ENSG00000225489.6	0.08898202723314207	True	False	gene_only	14	False
ENSG00000232977.6	0.07154087850447408	False	False	none	16	False
ENSG00000228863.8	0.05982396997459623	True	False	gene_only	14	False
ENSG00000228408.6	0.036886533987250114	False	False	none	15	False
ENSG00000267532.5	0.05330213198829042	True	True	visible	66	False
ENSG00000224699.8	0.6565295075257381	True	True	visible	59	False
ENSG00000272168.6	0.29520316808864183	True	True	visible	38	False
ENSG00000237372.2	0.10803153410814524	True	True	visible	17	False
ENSG00000223414.2	0.005305700069847913	True	False	gene_only	13	False
ENSG00000227258.5	0.5600171961182671	True	True	visible	50	False
ENSG00000236144.6	0.11014270230314546	True	False	gene_only	27	False
ENSG00000224318.5	0.02860085564721777	False	False	none	26	False
ENSG00000244041.7	0.284893530106006	True	True	visible	43	False
ENSG00000228393.3	0.4406645787735356	True	True	visible	46	False
ENSG00000237943.6	0.09386908392859872	True	False	gene_only	40	False
ENSG00000229619.3	0.008986596006233603	True	False	gene_only	57	False
ENSG00000225778.5	0.03197729100420771	True	False	gene_only	36	False
ENSG00000237310.1	0.009497005055985004	True	False	gene_only	67	False
ENSG00000234684.6	0.08962720246155832	True	False	gene_only	55	False
ENSG00000233184.6	0.04731794521869288	True	False	gene_only	67	False
ENSG00000233178.7	0.23059595799545043	True	False	gene_only	52	False
ENSG00000237512.6	0.32656982544758406	True	True	visible	36	False
ENSG00000215481.9	0.03839744413153283	True	False	gene_only	10	False
ENSG00000145063.14	0.1013744458629704	False	True	silent	11	False
ENSG00000234520.5	0.003490219291005551	True	False	gene_only	20	False
ENSG00000232671.5	0.049976066495336556	False	False	none	34	False
ENSG00000231133.6	0.003480949536030843	True	False	gene_only	16	False
ENSG00000163597.14	0.13385941166973508	True	True	visible	68	False
ENSG00000281398.2	0.11744125528637192	True	False	gene_only	25	False
ENSG00000233527.8	0.17280809835017485	True	True	visible	62	False
ENSG00000229425.2	0.6656520049807966	True	True	visible	21	False
ENSG00000235978.6	0.31585464846168043	True	True	visible	18	False
ENSG00000231113.2	0.01686252764191639	True	False	gene_only	29	False
ENSG00000227954.6	0.4200895476283335	False	True	silent	14	False
ENSG00000225792.1	0.04897245652025971	True	False	gene_only	28	False
